No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
2068,SMACS J0723-7327:[ICR2022] 036,110.79617,-73.46896,IrS,329772.0,1.1,PSE,,2.007,1,0,0,1,2,0,0
2069,WISEA J072311.11-732757.7,110.79631,-73.46604,IrS,71950.0,0.24,PUN,,1.852,1,0,18,3,2,0,0
2073,SMACS J0723-7327:[ICR2022] 020,110.79647,-73.47057,IrS,590501.0,1.9697,SLS,,2.091,2,0,0,2,2,0,0
2074,SMACS J0723-7327:[ICR2022] 385,110.79648,-73.44361,IrS,545802.0,1.8206,S1L,,0.96,2,0,0,2,2,0,0
2075,SMACS J0723-7327:[ICR2022] 351,110.7965,-73.44619,IrS,411885.0,1.3739,S1L,,1.012,2,0,0,2,2,0,0
2076,SMACS J0723-7327:[ICR2022] 204,110.79659,-73.45721,IrS,89938.0,0.3,PSE,,1.416,1,0,0,1,1,0,0
2077,[MS2023] WDF-C-0999,110.79664,-73.44391,G,1519948.0,5.07,PUN,,0.962,1,0,0,1,2,0,0
2079,SMACS J0723-7327:[ICR2022] 046,110.79691,-73.46838,IrS,104927.0,0.35,PSE,,1.971,1,0,0,1,1,0,0
2081,The Beret Galaxy,110.79783,-73.4489,G,348239.0,1.1616,SLS,,1.069,4,0,0,4,5,0,0
2083,SMACS J0723-7327:[ICR2022] 006,110.79792,-73.47446,IrS,74948.0,0.25,PSE,,2.293,1,0,0,1,1,0,0
2084,SMACS J0723-7327:[ICR2022] 281,110.79802,-73.4523,IrS,0.0,0.0,PSE,,1.189,1,0,0,1,1,0,0
2087,SMACS J0723-7327:[ICR2022] 321,110.79847,-73.4482,IrS,449689.0,1.5,PSE,,1.038,1,0,0,1,1,0,0
2090,SMACS J0723:[NDA2023] 00602,110.79906,-73.45957,G,662392.0,2.2095,SLS,,1.501,1,0,0,1,1,0,0
2091,SMACS J0723:[NDA2023] 00343,110.79913,-73.47302,G,246609.0,0.8226,S1L,,2.205,1,0,0,1,1,0,0
2092,WISEA J072311.83-732654.7,110.7993,-73.44854,IrS,117998.0,0.3936,SLS,,1.036,2,0,12,3,2,0,0
2093,SMACS J0723-7327:[SCB2020]0841,110.79956,-73.45535,G_Lens,1908179.0,6.365,PUN,,1.299,5,0,0,5,1,0,0
2094,[CSM2022] 07.3,110.7996,-73.44709,G_Lens,1097241.0,3.66,PUN,,0.988,5,0,0,5,3,0,0
2095,SMACS J0723-7327:[ICR2022] 002,110.79962,-73.4751,IrS,1439004.0,4.8,PSE,,2.317,1,0,0,1,1,0,0
2096,SMACS J0723-7327:[ICR2022] 326,110.79975,-73.44789,IrS,644554.0,2.15,PSE,,1.01,1,0,0,1,1,0,0
2097,[HOO2023] F150DB-040,110.79975,-73.45692,G,1421016.0,4.74,PSE,,1.368,2,0,0,2,3,0,0
2098,SMACS J0723-7327:[CSM2022] 78,110.79983,-73.45499,G,1027899.0,3.4287,S1L,,1.279,2,0,0,2,2,0,0
2100,SMACS J0723-7327:[ICR2022] 433,110.80011,-73.43926,IrS,544993.0,1.8179,SLS,,0.862,2,0,0,2,2,0,0
2101,SMACS J0723-7327:[ICR2022] 027,110.80014,-73.47035,IrS,104927.0,0.35,PSE,,2.053,1,0,0,1,1,0,0
2102,SMACS J0723-7327:[ICR2022] 271,110.80016,-73.45278,IrS,115810.0,0.3863,SLS,,1.181,3,0,0,3,3,0,0
2104,SMACS J0723:[NDA2023] 00928,110.80023,-73.44211,G,347639.0,1.1596,S1L,,0.876,1,0,0,1,1,0,0
2105,SMACS J0723-7327:[ICR2022] 290,110.80076,-73.44861,IrS,118118.0,0.394,SLS,,1.018,2,0,0,2,2,0,0
2106,SMACS J0723-7327:[ICR2022] 026,110.80106,-73.47042,IrS,1019294.0,3.4,PSE,,2.049,1,0,0,1,1,0,0
2107,SMACS J0723-7327:[ICR2022] 029,110.80137,-73.46996,IrS,89938.0,0.3,PSE,,2.022,1,0,0,1,1,0,0
2108,SMACS J0723-73:[PFD2022a] 14.1,110.80156,-73.45835,G_Lens,548620.0,1.83,MLE,,1.417,3,0,0,3,1,0,0
2109,SMACS J0723-7327:[ICR2022] 372,110.80163,-73.44454,IrS,0.0,0.0,PSE,,0.893,1,0,0,1,1,0,0
2110,[CLL2024] F150DB-040 A,110.80181,-73.45936,G_Lens,3237759.0,10.8,PLE,,1.463,1,0,0,1,1,0,0
2114,[DMD2023] 020757,110.80196,-73.46715,G,3201784.0,10.68,PUN,,1.866,1,0,0,1,2,0,0
2115,[HOO2023] F150DB-054,110.80213,-73.45297,G,1379046.0,4.6,PSE,,1.165,1,0,0,1,1,0,0
2118,[CSM2022] 08.1,110.80238,-73.46021,G_Lens,4314014.0,14.39,MUN,,1.5,4,0,0,4,3,0,0
2122,[CSM2022] 0905,110.80265,-73.45875,G,117669.0,0.3925,SLS,,1.426,4,0,0,4,5,0,0
2123,[HOO2023] F150DB-021,110.80267,-73.46256,G,728496.0,2.43,PSE,,1.617,2,0,0,2,3,0,0
2124,[CSM2022] 09.2,110.80289,-73.45496,G_Lens,806442.0,2.69,PUN,,1.243,4,0,0,4,2,0,0
2125,[MS2023] WDF-C-2235,110.80293,-73.45264,G,143900.0,0.48,PUN,,1.141,1,0,0,1,2,0,0
2126,SMACS J0723-7327:[ICR2022] 412,110.80309,-73.44215,IrS,1262126.0,4.21,PUN,,0.829,2,0,0,2,4,0,0
2127,SMACS J0723-7327:[CSM2022] 17,110.80322,-73.45829,*,0.0,0.0,SLS,,1.397,3,0,0,3,2,0,0
2129,SMACS J0723:[NDA2023] 04932,110.80339,-73.46382,G,374141.0,1.248,S1L,,1.677,1,0,0,1,1,0,0
2130,SMACS J0723-7327:[ICR2022] 008,110.80348,-73.47406,IrS,221487.0,0.7388,SLS,,2.235,2,0,0,2,2,0,0
2134,SMACS J0723-7327:[CSM2022] 54,110.80369,-73.45747,G,279347.0,0.9318,SLS,,1.353,3,0,0,3,4,0,0
2136,SMACS J0723-7327:[ICR2022] 060,110.80384,-73.46753,IrS,1528942.0,5.1,PSE,,1.872,1,0,0,1,2,0,0
2137,SMACS J0723-7327:[ICR2022] 377,110.80403,-73.4441,IrS,0.0,0.0,PSE,,0.846,1,0,0,1,1,0,0
2139,SMACS J0723-7327:[ICR2022] 390,110.80426,-73.44364,IrS,344761.0,1.15,PSE,,0.833,1,0,0,1,1,0,0
2140,SMACS J0723-7327:[ICR2022] 288,110.80443,-73.45204,IrS,104927.0,0.35,PSE,,1.098,1,0,0,1,1,0,0
2143,SMACS J0723-7327:[SCB2020]0659,110.80457,-73.45142,G,1783765.0,5.95,PUN,,1.071,1,0,0,1,1,0,0
2144,[CSM2022] 0785,110.80464,-73.45624,G,116230.0,0.3877,SLS,,1.284,4,0,0,4,5,0,0
2147,[HOO2023] F150DB-079,110.80479,-73.44156,G,824429.0,2.75,PSE,,0.794,2,0,0,2,3,0,0
2148,SMACS J0723-7327:[CSM2022] 47,110.80504,-73.44955,G,122915.0,0.41,SLS,,0.992,3,0,0,3,4,0,0
2149,[CSM2022] 09.1,110.80506,-73.45897,G_Lens,785456.0,2.62,MLE,,1.413,3,0,0,3,2,0,0
2150,SMACS J0723:[NDA2023] 01187,110.80512,-73.4547,G,662841.0,2.211,SLS,,1.207,1,0,0,1,1,0,0
2151,SMACS J0723-7327:[ICR2022] 408,110.80522,-73.44228,IrS,164886.0,0.55,PSE,,0.795,1,0,0,1,1,0,0
2152,The Firework Galaxy,110.80524,-73.45463,G,1990622.0,6.64,PUN,,1.202,8,0,0,8,6,0,0
2153,SMACS J0723-7327:[CSM2022] 77,110.80528,-73.45002,G,993392.0,3.3136,S1L,,1.006,2,0,0,2,3,0,0
2155,SMACS J0723.3-7327,110.80542,-73.45694,GClstr,116319.0,0.388,SUN,,1.31,138,0,0,8,23,0,0
2156,SMACS J0723-7327:[ICR2022] 021,110.8055,-73.47102,IrS,704512.0,2.35,PSE,,2.053,1,0,0,1,2,0,0
2158,SMACS J0723-7327:[ICR2022] 152,110.80577,-73.46141,IrS,329772.0,1.1,PSE,,1.531,1,0,0,1,1,0,0
2160,SMACS J0723-7327:[ICR2022] 344,110.80611,-73.44771,IrS,119917.0,0.4,PSE,,0.912,1,0,0,1,1,0,0
2161,SMACS J0723-7327:[ICR2022] 370,110.80646,-73.44497,IrS,818284.0,2.7295,S1L,,0.827,2,0,0,2,2,0,0
2162,SMACS J0723:[NDA2023] 01168.1,110.80653,-73.45825,VisS,662841.0,2.211,SLS,,1.363,1,0,0,1,1,0,0
2163,[CSM2022] 04.1,110.80664,-73.45826,G_Lens,663051.0,2.2117,S1L,,1.363,9,0,0,10,10,0,0
2164,SMACS J0723-7327:[CSM2022] 09,110.80667,-73.45163,*,0.0,0.0,SLS,,1.053,1,0,0,1,1,0,0
2165,SMACS J0723-7327:[CSM2022] 61,110.80668,-73.45231,G,380617.0,1.2696,S1L,,1.082,1,0,0,1,1,0,0
2166,[CSM2022] 0227,110.80693,-73.44106,G,116409.0,0.3883,SLS,,0.753,3,0,0,3,2,0,0
2168,SMACS J0723-7327:[ICR2022] 340,110.80698,-73.44798,IrS,779460.0,2.6,PSE,,0.909,1,0,0,1,2,0,0
2171,SMACS J0723-7327:[CSM2022] 05,110.80748,-73.44697,*,0.0,0.0,SLS,,0.868,2,0,0,2,2,0,0
2172,SMACS J0723-7327:[CSM2022] 04,110.808,-73.44665,*,0.0,0.0,SLS,,0.85,2,0,0,2,2,0,0
2174,SMACS J0723:[NDA2023] 00493,110.80807,-73.46487,G,411105.0,1.3713,S1L,,1.697,1,0,0,1,1,0,0
2175,[DMD2023] 40079,110.80821,-73.43475,G,1660850.0,5.54,PUN,,0.773,1,0,0,1,2,0,0
2176,SMACS J0723:[NDA2023] 01168.2,110.80821,-73.45883,VisS,663051.0,2.2117,S1L,,1.377,1,0,0,1,1,0,0
2179,SMACS J0723-7327:[ICR2022] 371,110.80842,-73.44472,IrS,524637.0,1.75,PSE,,0.79,1,0,0,1,1,0,0
2180,[HOO2023] F150DB-088,110.8085,-73.43814,G,917365.0,3.06,PSE,,0.722,2,0,0,2,3,0,0
2181,SMACS J0723-7327:[ICR2022] 214,110.80857,-73.45717,IrS,89938.0,0.3,PSE,,1.29,1,0,0,1,1,0,0
2182,SMACS J0723-73:[MJR2023] 024.1,110.80857,-73.44941,G_Lens,629564.0,2.1,MLE,,0.939,2,0,0,2,1,0,0
2184,SMACS J0723-7327:[ICR2022] 039,110.80867,-73.46802,IrS,509647.0,1.7,PSE,,1.866,1,0,0,1,2,0,0
2187,SMACS J0723-7327:[CSM2022] 52,110.80903,-73.461,G,223645.0,0.746,SLS,,1.483,3,0,0,3,3,0,0
2188,SMACS J0723-7327:[ICR2022] 406,110.80968,-73.44242,IrS,359751.0,1.2,PSE,,0.723,1,0,0,1,1,0,0
2191,SMACS J0723-7327:[ICR2022] 120,110.80997,-73.46312,IrS,179036.0,0.5972,S1L,,1.588,2,0,0,2,2,0,0
2193,[MS2023] WDF-C-5150,110.81004,-73.46929,G,1681836.0,5.61,PUN,,1.928,1,0,0,1,2,0,0
2195,SMACS J0723-73:[PFD2022a] 11.1,110.81028,-73.45583,G_Lens,497656.0,1.66,MLE,,1.207,1,0,0,1,1,0,0
2196,SMACS J0723-7327:[CSM2022] 58,110.81036,-73.46057,G,324555.0,1.0826,SLS,,1.449,3,0,0,3,3,0,0
2197,SMACS J0723-7327:[SCB2020]0711,110.81046,-73.45283,IrS,1660850.0,5.54,PUN,,1.062,2,0,0,2,2,0,0
2200,SMACS J0723-7327:[ICR2022] 374,110.81071,-73.44428,IrS,0.0,0.0,PSE,,0.743,1,0,0,1,1,0,0
2201,SMACS J0723-73:[PFD2022a] 11.2,110.81073,-73.45696,G_Lens,518641.0,1.73,MUN,,1.259,3,0,0,3,2,0,0
2202,[CSM2022] 1291,110.81092,-73.46686,G,118148.0,0.3941,SLS,,1.787,3,0,0,3,2,0,0
2203,[CSM2022] 15.2,110.81138,-73.45462,G_Lens,1975633.0,6.59,PUN,,1.137,4,0,0,4,1,0,0
2205,SMACS J0723-7327:[ICR2022] 306,110.81163,-73.44982,IrS,89938.0,0.3,PSE,,0.917,1,0,0,1,1,0,0
2206,SMACS J0723-7327:[ICR2022] 125,110.81164,-73.46328,IrS,944346.0,3.15,PSE,,1.585,1,0,0,1,1,0,0
2207,SMACS J0723-7327:[CSM2022] 10,110.8117,-73.45322,*,0.0,0.0,SLS,,1.067,1,0,0,1,1,0,0
2208,SMACS J0723-7327:[ICR2022] 418,110.81226,-73.44154,IrS,314782.0,1.05,PSE,,0.668,1,0,0,1,2,0,0
2209,SMACS J0723-7327:[ICR2022] 431,110.81226,-73.43999,IrS,104927.0,0.35,PSE,,0.655,1,0,0,1,1,0,0
2211,SMACS J0723-7327:[ICR2022] 427,110.81236,-73.44067,IrS,779460.0,2.6,PSE,,0.658,1,0,0,1,2,0,0
2212,SMACS J0723-73:[PFD2022a] 09.3,110.8127,-73.44813,G_Lens,515643.0,1.72,PUN,,0.836,3,0,0,3,1,0,0
2213,SMACS J0723-7327:[ICR2022] 031,110.81272,-73.46997,IrS,1124222.0,3.75,PSE,,1.95,1,0,0,1,2,0,0
2214,SMACS J0723-7327:[CYH2022] ID1,110.81292,-73.46283,G,266815.0,0.89,UUN,,1.551,1,0,0,1,1,0,0
2215,[CSM2022] 08.3,110.81306,-73.44667,G_Lens,1876701.0,6.26,PUN,,0.778,4,0,0,4,1,0,0
2217,[CSM2022] 04.3,110.81329,-73.44879,G_Lens,656546.0,2.19,MUN,,0.854,8,0,0,8,5,0,0
2218,SMACS J0723-7327:[ICR2022] 267,110.81335,-73.45355,IrS,89938.0,0.3,PSE,,1.065,1,0,0,1,1,0,0
2220,SMACS J0723-7327:[ICR2022] 420,110.81364,-73.44044,IrS,149896.0,0.5,PSE,,0.634,1,0,0,1,2,0,0
2222,SMACS J0723-7327:[ICR2022] 357,110.8138,-73.44558,IrS,314782.0,1.05,PSE,,0.732,1,0,0,1,1,0,0
2223,SMACS J0723-7327:[SCB2020]1366,110.81387,-73.46915,G,1753786.0,5.85,PUN,,1.897,1,0,0,1,1,0,0
2224,SMACS J0723:[NDA2023] s10444,110.8139,-73.43793,*,0.0,0.0,SLS,,0.632,1,0,0,1,1,0,0
2225,[CSM2022] 15.3,110.81397,-73.45905,G_Lens,689523.0,2.3,PUN,,1.34,4,0,0,4,1,0,0
2226,SMACS J0723-7327:[SCB2020]0244,110.81409,-73.44138,G,1944154.0,6.485,PUN,,0.635,1,0,0,1,1,0,0
2227,SMACS J0723-7327:[ICR2022] 398,110.81424,-73.44304,IrS,314782.0,1.05,PSE,,0.66,1,0,0,1,1,0,0
2229,[CLL2024] F150DB-040 B,110.81452,-73.44545,G_Lens,3237759.0,10.8,PLE,,0.718,1,0,0,1,1,0,0
2230,[CSM2022] 12.2,110.81462,-73.45441,G_Lens,2023599.0,6.75,PUN,,1.095,4,0,0,4,1,0,0
2231,SMACS J0723-7327:[ICR2022] 416,110.81494,-73.442,IrS,899378.0,3.0,PSE,,0.629,1,0,0,1,1,0,0
2232,SMACS J0723:[NDA2023] 01249,110.815,-73.44017,G,448400.0,1.4957,S1L,,0.61,1,0,0,1,2,0,0
2235,SMACS J0723-7327:[ICR2022] 244,110.81522,-73.4554,IrS,104927.0,0.35,PSE,,1.139,1,0,0,1,1,0,0
2236,SMACS J0723-7327:[ICR2022] 218,110.81539,-73.45681,IrS,104927.0,0.35,PSE,,1.21,1,0,0,1,1,0,0
2237,SMACS J0723-7327:[ICR2022] 124,110.81545,-73.4627,IrS,479668.0,1.6,PSE,,1.527,1,0,0,1,1,0,0
2238,SMACS J0723:[NDA2023] 01091,110.81569,-73.47446,G,121056.0,0.4038,SLS,,2.192,1,0,0,1,1,0,0
2239,SMACS J0723-7327:[CSM2022] 65,110.8157,-73.46027,G_Lens,372642.0,1.243,PUN,,1.392,3,0,0,3,3,0,0
2242,SMACS J0723-7327:[CSM2022] 27,110.81613,-73.45119,G,115150.0,0.3841,SLS,,0.924,3,0,0,3,3,0,0
2245,SMACS J0723:[NDA2023] 00767,110.81628,-73.45129,G,118238.0,0.3944,SLS,,0.927,1,0,0,1,2,0,0
2247,[CSM2022] 19.2,110.81641,-73.45357,G_Lens,404720.0,1.35,MUN,,1.036,4,0,0,5,2,0,0
2248,[CSM2022] 20.1,110.81658,-73.45194,G_Lens,74948.0,0.25,PSE,,0.955,4,0,0,4,2,0,0
2249,SMACS J0723-7327:[CSM2022] 13,110.81663,-73.45512,*,0.0,0.0,SLS,,1.112,2,0,0,2,2,0,0
2251,SMACS J0723-7327:[ICR2022] 275,110.81674,-73.45292,IrS,89938.0,0.3,PSE,,1.001,1,0,0,1,1,0,0
2253,[CSM2022] 21.1,110.81684,-73.44858,G_Lens,656546.0,2.19,MLE,,0.801,3,0,0,3,2,0,0
2254,SMACS J0723-7327:[ICR2022] 359,110.81688,-73.44486,IrS,1019294.0,3.4,PSE,,0.665,1,0,0,1,2,0,0
2255,SMACS J0723-7327:[ICR2022] 356,110.81705,-73.44634,IrS,560312.0,1.869,SLS,,0.711,2,0,0,2,2,0,0
2256,SMACS J0723-7327:[ICR2022] 285,110.81716,-73.45244,IrS,0.0,0.0,PSE,,0.973,1,0,0,1,1,0,0
2258,SMACS J0723-7327:[ICR2022] 309,110.81726,-73.4494,IrS,117818.0,0.393,SLS,,0.831,2,0,0,2,2,0,0
2259,[CSM2022] 19.3,110.8173,-73.45899,G_Lens,404720.0,1.35,MUN,,1.311,4,0,0,5,2,0,0
2260,[CSM2022] 12.3,110.81731,-73.45932,G_Lens,2035591.0,6.79,PUN,,1.328,4,0,0,4,1,0,0
2263,SMACS J0723-7327:[ICR2022] 114,110.81779,-73.46419,IrS,340205.0,1.1348,S1L,,1.595,2,0,0,2,3,0,0
2264,SMACS J0723-7327:[CSM2022] 16,110.81784,-73.45443,*,0.0,0.0,SLS,,1.066,1,0,0,1,1,0,0
2265,SMACS J0723-7327:[ICR2022] 193,110.81793,-73.45901,G_Lens,329772.0,1.1,PSE,,1.307,4,0,0,4,1,0,0
2266,[CSM2022] 0816,110.81842,-73.45469,G,118298.0,0.3946,SLS,,1.074,5,0,0,5,5,0,0
2267,SMACS J0723-7327:[ICR2022] 350,110.81854,-73.44637,IrS,560132.0,1.8684,S1L,,0.692,2,0,0,2,2,0,0
2268,[CSM2022] 0522,110.81857,-73.44836,G,117878.0,0.3932,SLS,,0.771,4,0,0,4,4,0,0
2269,[CSM2022] 0760,110.8187,-73.4553,G,116889.0,0.3899,SLS,,1.103,4,0,0,4,5,0,0
2270,SMACS J0723-7327:[ICR2022] 444,110.81921,-73.43812,IrS,0.0,0.0,PSE,,0.54,1,0,0,1,1,0,0
2272,[CSM2022] 15.1,110.81939,-73.44874,G_Lens,545622.0,1.82,MLE,,0.777,4,0,0,4,3,0,0
2274,SMACS J0723-7327:[ICR2022] 367,110.81996,-73.44492,G,1010301.0,3.37,PUN,,0.622,2,0,0,2,4,0,0
2275,SMACS J0723-7327:[ICR2022] 024,110.82004,-73.47074,IrS,779460.0,2.6,PSE,,1.957,1,0,0,1,1,0,0
2280,SMACS J0723-7327:[ICR2022] 087,110.82045,-73.4652,IrS,118658.0,0.3958,SLS,,1.637,2,0,0,2,2,0,0
2281,SMACS J0723-73:[PFD2022a] 10.3,110.82051,-73.46012,G_Lens,356753.0,1.19,PUN,,1.35,4,0,0,4,2,0,0
2282,[LZD2022] PC 2,110.82051,-73.43631,G,2305404.0,7.69,PSE,,0.544,1,0,0,1,1,0,0
2284,SMACS J0723-73:[PFD2022a] 16.1,110.82062,-73.45272,G_Lens,326774.0,1.09,MUN,,0.954,3,0,0,3,4,0,0
2285,SMACS J0723-7327:[ICR2022] 402,110.82067,-73.44244,IrS,377799.0,1.2602,S1L,,0.544,2,0,0,2,2,0,0
2288,[CSM2022] 19.1,110.82088,-73.45075,G_Lens,410716.0,1.37,MUN,,0.854,4,0,0,5,5,0,0
2289,SMACS J0723:[NDA2023] 00935.1,110.8209,-73.44143,VisS,377948.0,1.2607,SLS,,0.522,1,0,0,1,1,0,0
2290,[CSM2022] 05.3,110.82093,-73.46021,G_Lens,411615.0,1.373,PUN,,1.353,7,0,0,7,5,0,0
2291,SMACS J0723-7327:[ICR2022] 415,110.82097,-73.44145,IrS,381246.0,1.2717,SLS,,0.521,2,0,0,2,2,0,0
2293,SMACS J0723-7327:[ICR2022] 189,110.82125,-73.45896,IrS,257162.0,0.8578,S1L,,1.281,2,0,0,2,2,0,0
2295,SMACS J0723-7327:[ICR2022] 342,110.82132,-73.44782,IrS,794450.0,2.65,PSE,,0.715,1,0,0,1,2,0,0
2296,SMACS J0723-7327:[ICR2022] 082,110.82136,-73.46545,IrS,1543931.0,5.15,PSE,,1.646,1,0,0,1,2,0,0
2298,SMACS J0723-7327:[LCB2023]0050,110.8214,-73.4746,G,893382.0,2.98,SLS,,2.176,1,0,0,1,1,0,0
2299,SMACS J0723-7327:[ICR2022] 030,110.82157,-73.47029,IrS,1199170.0,4.0,PSE,,1.924,1,0,0,1,2,0,0
2300,SMACS J0723-73:[PFD2022a] 10.2,110.82162,-73.45282,G_Lens,377739.0,1.26,PUN,,0.95,3,0,0,3,1,0,0
2302,SMACS J0723-73:[PFD2022a] 18.1,110.82167,-73.45064,G_Lens,410716.0,1.37,MUN,,0.84,3,0,0,3,3,0,0
2303,SMACS J0723-7327:[ICR2022] 258,110.82172,-73.45416,IrS,569606.0,1.9,PSE,,1.019,1,0,0,1,1,0,0
2304,SMACS J0723:[NDA2023] 00935.2,110.8219,-73.44151,VisS,384574.0,1.2828,S1L,,0.507,1,0,0,1,1,0,0
2305,[CSM2022] 13.4,110.82192,-73.45421,G_Lens,968330.0,3.23,PML,,1.019,5,0,0,5,1,0,0
2306,[CSM2022] 12.1,110.82214,-73.44915,G_Lens,497656.0,1.66,MLE,,0.765,4,0,0,4,3,0,0
2308,[CSM2022] 05.2,110.82258,-73.45264,G_Lens,427204.0,1.425,SUN,,0.932,9,0,0,10,8,0,0
2312,[CSM2022] 03.4,110.82297,-73.45479,G_Lens,602583.0,2.01,PML,,1.042,2,0,0,2,1,0,0
2313,SMACS J0723-7327:[ICR2022] 282,110.82298,-73.45225,IrS,479668.0,1.6,PSE,,0.909,1,0,0,1,1,0,0
2314,SMACS J0723-7327:[CSM2022] 18,110.82307,-73.45938,*,0.0,0.0,SLS,,1.293,2,0,0,2,2,0,0
2315,[CSM2022] 13.3,110.82312,-73.46171,G_Lens,968330.0,3.23,PML,,1.424,6,0,0,6,3,0,0
2316,[MS2023] WDF-C-5008,110.82313,-73.47368,G,2296411.0,7.66,PUN,,2.116,2,0,0,2,1,0,0
2317,[CSM2022] 17.2,110.82314,-73.45581,G_Lens,629564.0,2.1,MUN,,1.096,5,0,0,5,3,0,0
2318,SMACS J0723-7327:[SCM2023] 5.4,110.82316,-73.45474,G_Lens,596587.0,1.99,PML,,1.038,1,0,0,1,1,0,0
2319,SMACS J0723-7327:[ICR2022] 440,110.82317,-73.43814,IrS,104927.0,0.35,PSE,,0.473,1,0,0,1,1,0,0
2320,SMACS J0723-7327:[GFM2022] 3.4,110.82327,-73.45486,G_Lens,380736.0,1.27,MUN,,1.044,5,0,0,5,3,0,0
2321,SMACS J0723-73:[PFD2022a] 05.A,110.82331,-73.45228,G_Lens,428703.0,1.43,SUN,,0.907,1,0,0,1,1,0,0
2323,SMACS J0723-73:[PFD2022a] 05.B,110.8234,-73.45225,G_Lens,427204.0,1.425,SUN,,0.905,2,0,0,2,2,0,0
2324,SMACS J0723-7327:[ICR2022] 101,110.82345,-73.46471,IrS,468456.0,1.5626,S1L,,1.593,2,0,0,2,2,0,0
2325,SMACS J0723-73:[PFD2022a] 10.1,110.82353,-73.45174,G_Lens,428703.0,1.43,MUN,,0.878,3,0,0,3,3,0,0
2326,SMACS J0723-7327:[CSM2022] 07,110.82353,-73.44991,*,0.0,0.0,SLS,,0.786,2,0,0,2,2,0,0
2327,SMACS J0723-7327:[CSM2022] 08,110.82355,-73.44743,*,0.0,0.0,SLS,,0.671,2,0,0,2,2,0,0
2328,SMACS J0723:[NDA2023] 00890.1,110.82356,-73.44443,VisS,1011530.0,3.3741,S1L,,0.554,1,0,0,1,1,0,0
2329,SMACS J0723-7327:[ICR2022] 373,110.8236,-73.44444,IrS,1011380.0,3.3736,S1L,,0.554,3,0,0,3,3,0,0
2330,[LZD2022] PC 1,110.82383,-73.43788,G,2002614.0,6.68,PSE,,0.464,1,0,0,1,1,0,0
2331,SMACS J0723-7327:[ICR2022] 234,110.82384,-73.45529,IrS,119917.0,0.4,PSE,,1.062,1,0,0,1,1,0,0
2332,[CSM2022] 05.1,110.82385,-73.4519,G_Lens,427204.0,1.425,SUN,,0.883,9,0,0,10,11,0,0
2333,[CSM2022] 0926,110.82395,-73.45755,G_Lens,629564.0,2.1,MUN,,1.186,5,0,0,6,3,0,0
2334,SMACS J0723:[NDA2023] 00890.2,110.82399,-73.44439,VisS,1011230.0,3.3731,S1L,,0.547,1,0,0,1,1,0,0
2335,SMACS J0723-7327:[ICR2022] 199,110.82403,-73.4579,IrS,149896.0,0.5,PSE,,1.204,1,0,0,1,1,0,0
2337,SMACS J0723-7327:[ICR2022] 411,110.82419,-73.44188,IrS,500863.0,1.6707,S1L,,0.476,2,0,0,2,2,0,0
2339,SMACS J0723-7327:[ICR2022] 314,110.82434,-73.44715,IrS,344761.0,1.15,PSE,,0.65,1,0,0,1,1,0,0
2342,[CSM2022] 0931,110.82453,-73.46,G,117788.0,0.3929,SLS,,1.319,4,0,0,4,5,0,0
2343,SMACS J0723-7327:[ICR2022] 310,110.82458,-73.45001,IrS,134907.0,0.45,PSE,,0.781,1,0,0,1,1,0,0
2344,[CSM2022] 03.3,110.82491,-73.45958,G_Lens,602583.0,2.01,PML,,1.293,3,0,0,3,2,0,0
2345,SMACS J0723-7327:[ICR2022] 172,110.82511,-73.4597,G_Lens,597187.0,1.992,SLS,,1.299,3,0,0,3,3,0,0
2348,SMACS J0723-7327:[GFM2022] 3.3,110.82522,-73.45966,G_Lens,1993620.0,6.65,PUN,,1.296,5,0,0,5,4,0,0
2349,SMACS J0723-7327:[ICR2022] 365,110.82524,-73.44511,IrS,104927.0,0.35,PSE,,0.555,1,0,0,1,1,0,0
2350,SMACS J0723-7327:[ICR2022] 011,110.82535,-73.47172,IrS,104927.0,0.35,PSE,,1.993,1,0,0,1,1,0,0
2351,SMACS J0723-7327:[CSM2022] 23,110.82539,-73.45465,G,113142.0,0.3774,SLS,,1.016,4,0,0,4,4,0,0
2354,WISEA J072318.13-732731.8,110.82556,-73.45885,IrS,118388.0,0.3949,SLS,,1.248,4,0,12,5,5,0,0
2355,SMACS J0723-73:[MJR2023] 023.1,110.82584,-73.45028,G_Lens,476670.0,1.59,MLE,,0.783,2,0,0,2,1,0,0
2357,WISEA J072318.32-732655.3,110.82634,-73.44872,IrS,0.0,0.0,SLS,,0.7,1,0,18,3,1,0,0
2358,eRASS1 J072316.9-732718,110.8264,-73.4557,XrayS,113921.0,0.38,UUN,,1.067,2,0,0,2,2,0,0
2359,SMACS J0723-7327:[ICR2022] 274,110.82656,-73.45303,IrS,104927.0,0.35,PSE,,0.92,1,0,0,1,1,0,0
2360,[CSM2022] 0793,110.82659,-73.45506,G,117369.0,0.3915,SLS,,1.03,4,0,0,4,4,0,0
2361,WISEA J072318.38-732717.0,110.8266,-73.45473,IrS,117339.0,0.3914,SLS,,1.012,2,0,13,3,2,0,0
2362,[ION2023] ERO 06355,110.82674,-73.45374,G,2297939.0,7.6651,SLS,,0.957,1,0,0,1,1,0,0
