No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
7743,WISEA J065828.85-555202.0,104.62025,-55.86723,IrS,86400.0,0.2882,SUN,,5.076,1,0,12,2,1,0,0
7759,1ES 0657-558:[BBR2002] 24,104.62083,-55.9325,G,86082.0,0.287138,SUN,22.08,1.16,1,0,0,1,1,0,2
7760,1ES 0657-558:[BBR2002] 25,104.62083,-55.94639,G,87585.0,0.292152,SUN,19.84,0.328,1,0,0,1,1,0,3
7797,WISEA J065829.28-560144.0,104.622,-56.02891,IrS,95934.0,0.32,PUN,,4.626,1,0,20,3,1,0,0
7801,WISEA J065829.31-555315.4,104.62214,-55.88764,G,68952.0,0.23,PUN,,3.852,3,0,34,7,2,0,0
7809,SSTSL2 J065829.43-555748.7,104.62264,-55.96353,IrS,89938.0,0.3,PUN,,0.708,1,0,10,2,1,0,0
7810,SSTSL2 J065829.44-561114.9,104.6227,-56.18748,IrS,101929.0,0.34,PUN,,14.14,1,0,4,2,1,0,0
7822,WISEA J065829.50-554618.6,104.62292,-55.77185,IrS,89938.0,0.3,PUN,,10.799,1,0,12,2,1,0,0
7826,WISEA J065829.52-555555.2,104.62302,-55.93201,IrS,86070.0,0.2871,SUN,,1.194,1,0,20,3,1,0,0
7829,WISEA J065829.55-555751.7,104.62313,-55.96436,IrS,92936.0,0.31,PUN,,0.76,1,0,22,3,1,0,0
7835,WISEA J065829.61-555604.6,104.62338,-55.93461,G,86349.0,0.288029,SUN,22.01,1.04,3,0,22,4,3,0,3
7837,WISEA J065829.62-560129.7,104.62344,-56.02494,IrS,87719.0,0.2926,SUN,,4.389,1,0,22,3,1,0,0
7853,WISEA J065829.71-555124.8,104.62382,-55.8569,IrS,86940.0,0.29,PUN,,5.698,1,0,20,3,1,0,0
7854,SSTSL2 J065829.71-555553.1,104.62383,-55.93144,IrS,92936.0,0.31,PUN,,1.231,1,0,10,2,1,0,0
7859,WISEA J065829.76-560013.3,104.62401,-56.0037,IrS,87539.0,0.292,SUN,,3.115,1,0,14,3,1,0,0
7866,SSTSL2 J065829.80-555613.0,104.62419,-55.93697,IrS,107925.0,0.36,PUN,,0.904,1,0,8,2,1,0,0
7873,BULLET CLUSTER:[HBG2012] 06,104.62446,-55.95106,IrS,2128527.0,7.1,PUN,25.8H,0.163,3,0,3,3,1,0,0
7882,PLCKESZ G266.0-21:[AJF2017] P,104.62466,-55.94195,GClstr,88739.0,0.296,UUN,,0.614,1,0,0,1,1,0,0
7888,SSTSL2 J065829.96-555756.8,104.62485,-55.9658,IrS,88739.0,0.296,SUN,,0.855,1,0,8,2,1,0,0
7891,SSTSL2 J065829.98-555200.0,104.62494,-55.86669,IrS,92936.0,0.31,PUN,,5.111,1,0,8,2,1,0,0
7892,WISEA J065829.99-555822.8,104.62496,-55.973,IrS,89938.0,0.3,PUN,,1.282,1,0,22,3,1,0,0
7895,1ES 0657-558:[BBR2002] 27,104.625,-55.96444,G,88729.0,0.295968,SUN,22.29,0.777,1,0,0,1,1,0,1
7918,SSTSL2 J065830.16-560038.6,104.62568,-56.01073,IrS,87959.0,0.2934,SUN,,3.54,1,0,8,2,1,0,0
7925,SSTSL2 J065830.22-554825.5,104.62596,-55.8071,IrS,116919.0,0.39,PUN,,8.686,1,0,4,2,1,0,0
7929,SSTSL2 J065830.25-555736.7,104.62605,-55.96021,IrS,86940.0,0.29,PUN,,0.545,1,0,10,2,1,0,0
7934,SSTSL2 J065830.30-560221.6,104.62626,-56.03935,IrS,90477.0,0.3018,SUN,,5.255,1,0,10,2,1,0,0
7948,WISEA J065830.49-561006.0,104.6267,-56.16844,IrS,98932.0,0.33,PUN,,12.999,1,0,16,3,1,0,0
7954,SSTSL2 J065830.44-560558.4,104.62686,-56.09956,IrS,91167.0,0.3041,SUN,,8.867,1,0,2,2,1,0,0
7975,WISEA J065830.58-555413.9,104.62745,-55.90387,IrS,83942.0,0.28,PUN,,2.889,1,0,22,3,1,0,0
7976,SSTSL2 J065830.59-555942.4,104.62746,-55.99512,IrS,101929.0,0.34,PUN,,2.61,1,0,8,2,1,0,0
7977,[FBC2017] J065830.6-560537.2,104.6275,-56.09367,G,101929.0,0.34,PUN,,8.514,1,0,0,1,1,0,0
7984,SSTSL2 J065830.63-555144.1,104.62766,-55.86227,IrS,113921.0,0.38,PUN,,5.38,1,0,8,2,1,0,0
7994,WISEA J065830.69-555739.1,104.6279,-55.96089,IrS,89938.0,0.3,PUN,,0.608,3,0,33,6,1,2,0
7995,WISEA J065830.70-555617.2,104.62794,-55.93813,IrS,89128.0,0.2973,SUN,,0.866,1,0,22,3,1,0,0
7999,SSTSL2 J065830.73-555322.6,104.62804,-55.88963,IrS,89068.0,0.2971,SUN,,3.742,1,0,10,2,1,0,0
8016,WISEA J065830.84-560336.0,104.62853,-56.06,G,86640.0,0.289,SUN,,6.497,4,0,43,7,2,0,0
8020,SSTSL2 J065830.88-555559.7,104.62869,-55.93326,IrS,104927.0,0.35,PUN,,1.153,1,0,8,2,1,0,0
8025,WISEA J065830.92-554722.6,104.62884,-55.78962,IrS,89938.0,0.3,PUN,,9.737,1,0,12,2,1,0,0
8036,1ES 0657-558:[BBR2002] 29,104.62917,-55.94778,G,85593.0,0.285507,SUN,21.81,0.397,1,0,0,1,1,0,3
8037,1ES 0657-558:[BBR2002] 30,104.62917,-55.96639,G,87239.0,0.290997,SUN,19.73,0.928,2,0,0,2,2,0,1
8038,1ES 0657-558:[BBR2002] 28,104.62917,-55.91056,G,88691.0,0.295841,SUN,22.71,2.496,2,0,0,2,2,0,0
8039,WISEA J065831.00-560404.7,104.62917,-56.06798,IrS,92936.0,0.31,PUN,,6.976,1,0,20,3,1,0,0
8043,WISEA J065831.01-560025.7,104.62922,-56.00716,IrS,92936.0,0.31,PUN,,3.335,1,0,28,4,1,0,0
8051,1ES 0657-558:[BCG2006] B1,104.62954,-55.94184,G_Lens,1169191.0,3.9,MLE,,0.682,1,0,0,1,1,0,3
8053,MIPS J065831.1-555639,104.62958,-55.94422,PofG,971328.0,3.24,UUN,,0.562,1,0,0,1,1,0,3
8066,SSTSL2 J065831.14-555637.9,104.62988,-55.9438,G_Lens,971328.0,3.24,UUN,,0.589,4,0,8,2,1,0,3
8074,WISEA J065831.23-555651.5,104.63016,-55.94766,IrS,85621.0,0.2856,SUN,,0.428,1,0,22,3,1,0,0
8075,BULLET CLUSTER:[HBG2012] 10,104.63017,-55.97048,IrS,2020601.0,6.74,UUN,26.3H,1.172,4,0,3,4,3,0,0
8082,SSTSL2 J065831.52-555628.4,104.63042,-55.94147,G_Lens,1439004.0,4.8,MLE,,0.716,2,0,8,2,1,0,3
8083,1ES 0657-558:[PKR2016] A.3,104.63043,-55.94346,G_Lens,950342.0,3.17,PUN,,0.616,2,0,0,2,1,0,0
8090,DES J0658-5556:[DBL2017] 1,104.63077,-55.94314,G_Lens,125913.0,0.42,PUN,,0.638,1,0,5,1,1,0,0
8091,WISEA J065831.38-555603.2,104.63078,-55.93423,G,44043.0,0.146911,SLS,21.34,1.118,3,0,22,4,3,0,1
8094,[FBC2017] J065831.4-554337.5,104.63083,-55.72708,G,86940.0,0.29,PUN,,13.49,1,0,0,1,1,0,0
8095,SSTSL2 J065831.40-555804.3,104.63087,-55.96787,IrS,86940.0,0.29,PUN,,1.032,1,0,10,2,1,0,0
8096,WISEA J065831.43-555528.3,104.63096,-55.92455,IrS,88079.0,0.2938,SUN,,1.679,1,0,22,3,1,0,0
8107,SSTSL2 J065831.49-560053.9,104.63121,-56.01498,IrS,86940.0,0.29,PUN,,3.808,1,0,10,2,1,0,0
8118,1ES 0657-558:[PKR2016] A.2,104.63158,-55.94245,G_Lens,926359.0,3.09,PUN,,0.687,1,0,0,1,1,0,0
8123,SSTSL2 J065831.58-555656.8,104.63162,-55.94912,IrS,89938.0,0.3,PUN,,0.429,1,0,10,2,1,0,0
8124,WISEA J065831.59-560729.1,104.63166,-56.12476,IrS,86940.0,0.29,PUN,,10.384,1,0,14,3,1,0,0
8125,Bullet Cluster,104.6317,-55.9465,GClstr,89038.0,0.297,UUN,,0.511,326,2,7,38,60,0,2
8138,WISEA J065831.69-560630.4,104.63206,-56.10846,IrS,98932.0,0.33,PUN,,9.407,1,0,12,2,1,0,0
8145,WISEA J065831.73-555904.3,104.63224,-55.98453,IrS,89938.0,0.3,PUN,,2.006,1,0,22,3,1,0,0
8154,BULLET CLUSTER:[HBG2012] 09,104.63254,-55.96376,IrS,2338382.0,7.8,PUN,26.0H,0.834,3,0,3,3,1,0,0
8157,DES J0658-5556:[DBL2017] B,104.6326,-55.94294,G,86940.0,0.29,PUN,,0.685,2,0,5,2,2,0,0
8166,1ES 0657-558:[PKR2016] A.1,104.63293,-55.94172,G_Lens,1193174.0,3.98,PUN,,0.749,1,0,0,1,1,0,0
8170,1ES 0657-558:[BBR2002] 70,104.63297,-55.94357,G,86876.0,0.289787,SUN,21.49,0.664,3,0,5,3,3,0,3
8180,SSTSL2 J065831.81-555630.4,104.63316,-55.94139,G_Lens,971328.0,3.24,UUN,,0.77,2,0,16,3,1,0,2
8184,1ES 0657-558:[BBR2002] 31,104.63333,-55.93,G,90096.0,0.300527,SUN,22.52,1.386,1,0,0,1,1,0,1
8185,1ES 0657-558:[BBR2002] 32,104.63333,-56.00083,G,89103.0,0.297215,SUN,21.09,2.975,2,0,0,2,2,0,0
8187,SSTSL2 J065832.02-555643.6,104.63338,-55.94532,G_Lens,629564.0,2.1,MLE,,0.6,2,0,8,2,1,0,3
8199,DES J0658-5556:[DBL2017] 2,104.63394,-55.94068,G_Lens,431701.0,1.44,PUN,,0.82,1,0,5,1,1,0,0
8205,[FBC2017] J065832.2-554422.6,104.63417,-55.73961,G,80944.0,0.27,PUN,,12.742,1,0,0,1,1,0,0
8212,WISEA J065832.23-560434.3,104.63433,-56.07621,IrS,91737.0,0.306,SUN,,7.479,1,0,20,3,1,0,0
8220,[FBC2017] J065832.3-560501.5,104.63458,-56.08375,G,88829.0,0.2963,SUN,,7.931,1,0,0,1,1,0,0
8228,WISEA J065832.37-555546.9,104.63488,-55.9297,IrS,90088.0,0.3005,SUN,,1.421,1,0,12,2,1,0,0
8230,WISEA J065832.39-560002.3,104.635,-56.00066,IrS,86940.0,0.29,PUN,,2.974,1,0,22,3,1,0,0
8238,1ES 0657-558:[BCG2006] D2,104.63528,-55.95184,G_Lens,419710.0,1.4,MLE,,0.52,2,0,0,1,1,0,1
8240,SSTSL2 J065832.48-555654.2,104.63534,-55.9484,IrS,101929.0,0.34,PUN,,0.561,1,0,9,2,1,0,0
8242,WISEA J065832.49-555559.5,104.6354,-55.93321,G,93038.0,0.310341,SLS,,1.234,1,0,22,3,1,0,1
8253,SSTSL2 J065832.55-560058.6,104.63563,-56.01629,IrS,89938.0,0.3,PUN,,3.904,1,0,10,2,1,0,0
8254,WISEA J065832.55-555830.4,104.63564,-55.97514,IrS,86940.0,0.29,PUN,,1.496,1,0,22,3,1,0,0
8255,1ES 0657-558:[PKR2016] 3.3,104.63565,-55.95706,G_Lens,1358060.0,4.53,PUN,,0.618,1,0,0,1,1,0,0
8273,[FBC2017] J065832.7-554329.9,104.63625,-55.72497,G,116919.0,0.39,PUN,,13.623,1,0,0,1,1,0,0
8274,SSTSL2 J065832.72-555900.2,104.63628,-55.98351,G,89938.0,0.3,PUN,,1.98,2,0,10,3,2,0,0
8304,SSTSL2 J065832.91-560035.9,104.63716,-56.00999,IrS,89938.0,0.3,PUN,,3.538,1,0,10,2,1,0,0
8305,SSTSL2 J065832.92-555707.1,104.63719,-55.952,IrS,90327.0,0.3013,SUN,,0.584,1,0,10,2,1,0,0
8306,WISEA J065832.93-555931.2,104.63724,-55.99202,IrS,74948.0,0.25,PUN,,2.481,1,0,22,3,1,0,0
8319,WISEA J065832.99-555635.0,104.63748,-55.94307,IrS,87419.0,0.2916,SUN,,0.792,1,0,26,4,1,0,0
8320,1ES 0657-558:[BBR2002] 71,104.6375,-55.94333,G,88584.0,0.295484,SUN,20.93,0.783,1,0,0,1,1,0,2
8323,SSTSL2 J065833.02-560534.6,104.63759,-56.09296,IrS,89638.0,0.299,SUN,,8.489,1,0,2,2,1,0,0
8327,SSTSL2 J065833.04-560323.6,104.63768,-56.05657,IrS,80944.0,0.27,PUN,,6.313,1,0,8,2,1,0,0
8329,1ES 0657-558:[BCG2006] C1,104.63775,-55.94185,G_Lens,629564.0,2.1,MLE,,0.849,2,0,0,1,1,0,2
8331,WISEA J065833.06-560119.8,104.63779,-56.02217,IrS,86940.0,0.29,PUN,,4.263,1,0,22,3,1,0,0
8336,SSTSL2 J065833.07-560735.3,104.63783,-56.1265,IrS,98932.0,0.33,PUN,,10.498,1,0,2,2,1,0,0
8345,1ES 0657-558:[PKR2016] 2.3,104.63801,-55.95631,G_Lens,821431.0,2.74,PUN,,0.668,1,0,0,1,1,0,0
8346,SSTSL2 J065833.14-555859.5,104.63809,-55.9832,IrS,89938.0,0.3,PUN,,1.98,1,0,10,2,1,0,0
8355,SSTSL2 J065833.20-555929.1,104.63836,-55.99143,IrS,86940.0,0.29,PUN,,2.456,1,0,8,2,1,0,0
8365,WISEA J065833.25-560558.4,104.63856,-56.09956,IrS,89938.0,0.3,PUN,,8.886,1,0,16,3,1,0,0
8372,WISEA J065833.30-554959.7,104.63876,-55.83327,IrS,89938.0,0.3,PUN,,7.142,1,0,12,2,1,0,0
8385,SSTSL2 J065833.35-555728.9,104.63917,-55.95806,G_Lens,839419.0,2.8,MLE,,0.75,2,0,10,3,1,0,1
8390,SSTSL2 J065833.43-555705.0,104.63929,-55.95139,IrS,88679.0,0.2958,SUN,,0.655,1,0,10,2,1,0,0
8392,SSTSL2 J065833.45-560349.4,104.63938,-56.06374,IrS,98932.0,0.33,PUN,,6.747,1,0,8,2,1,0,0
8395,1ES 0657-558:[PKR2016] D.1,104.63943,-55.94755,G_Lens,767469.0,2.56,PUN,,0.707,1,0,0,1,1,0,0
8399,1ES 0657-558:[PKR2016] E.2,104.63954,-55.95117,G_Lens,947344.0,3.16,PUN,,0.664,1,0,0,1,1,0,0
8400,SSTSL2 J065833.50-555732.2,104.63959,-55.95896,IrS,89308.0,0.2979,SUN,,0.79,1,0,10,2,1,0,0
8411,1ES 0657-558:[PKR2016] D.2,104.63981,-55.94731,G_Lens,701514.0,2.34,PUN,,0.724,1,0,0,1,1,0,0
8418,[FBC2017] J065833.6-560804.7,104.64,-56.13464,G,107925.0,0.36,PUN,,10.989,1,0,0,1,1,0,0
8421,1ES 0657-558:[BCG2006] E1,104.64008,-55.95062,G_Lens,299792.0,1.0,MLE,,0.685,2,0,0,1,1,0,1
8453,[FBC2017] J065833.9-555655.7,104.64125,-55.94881,G,92936.0,0.31,PUN,,0.743,1,0,0,1,1,0,0
8472,WISEA J065833.99-555756.2,104.64189,-55.96573,IrS,86940.0,0.29,PUN,,1.116,1,0,22,3,1,0,0
8481,[FBC2017] J065834.1-560947.7,104.64208,-56.16325,G,89938.0,0.3,PUN,,12.707,1,0,0,1,1,0,0
8483,SSTSL2 J065834.10-560228.0,104.6421,-56.04114,IrS,89938.0,0.3,PUN,,5.411,1,0,10,2,1,0,0
8485,SSTSL2 J065834.11-555741.7,104.64214,-55.96158,IrS,92936.0,0.31,PUN,,0.951,1,0,10,2,1,0,0
8488,WISEA J065834.12-555617.9,104.6422,-55.93833,G,90199.0,0.300871,SLS,20.61,1.105,3,0,25,5,2,0,2
8490,SSTSL2 J065833.95-555655.5,104.64232,-55.94878,G_Lens,1049274.0,3.5,PUN,,0.778,4,0,10,4,2,0,1
8491,WISEA J065834.16-560009.7,104.64237,-56.00271,IrS,74948.0,0.25,PUN,,3.145,1,0,22,3,1,0,0
8497,1ES 0657-558:[PKR2016] 4.2,104.64251,-55.95058,G_Lens,50965.0,0.17,PUN,,0.766,1,0,0,1,1,0,0
8508,SSTSL2 J065834.34-555435.1,104.643,-55.9099,G,539626.0,1.8,PUN,,2.634,1,0,12,3,1,0,0
8510,SSTSL2 J065834.32-555754.8,104.64304,-55.96476,IrS,2098548.0,7.0,PUN,25.8H,1.1,3,0,5,4,1,0,0
8517,1ES 0657-558:[BTA2009] L NED01,104.64327,-55.96386,G_Lens,1708817.0,5.7,MLE,,1.068,1,0,0,1,1,0,0
8538,1ES 0657-558:[PKR2016] 4.1,104.64423,-55.94905,G_Lens,608579.0,2.03,PUN,,0.837,1,0,0,1,1,0,0
8546,WISEA J065834.65-560127.0,104.64442,-56.02419,IrS,89938.0,0.3,SUN,,4.42,1,0,22,3,1,0,0
8554,WISEA J065834.73-560030.3,104.64472,-56.00844,G,119917.0,0.4,UUN,,3.498,1,0,20,3,1,0,0
8560,[FBC2017] J065834.8-560923.1,104.645,-56.15642,G,77946.0,0.26,PUN,,12.304,1,0,0,1,1,0,0
8568,WISEA J065834.88-555059.5,104.64534,-55.84988,IrS,89158.0,0.2974,SUN,,6.177,1,0,22,3,1,0,0
8573,BULLET CLUSTER:[HBG2012] 08,104.6455,-55.92483,IrS,2068568.0,6.9,PUN,25.8H,1.836,3,0,3,3,1,0,0
8579,1ES 0657-558:[PKR2016] 1.2,104.64572,-55.95511,G_Lens,416712.0,1.39,PUN,,0.892,1,0,0,1,1,0,0
8583,1ES 0657-558:[BBR2002] 33,104.64583,-55.95139,G,92134.0,0.307325,SUN,22.19,0.874,1,0,0,1,1,0,1
8584,1ES 0657-558:[BBR2002] 34,104.64583,-55.97889,G,87638.0,0.292328,SUN,22.04,1.844,2,0,0,2,2,0,0
8585,1ES 0657-558:[BBR2002] 74,104.64583,-55.95556,G,89956.0,0.30006,SUN,22.26,0.902,1,0,0,1,1,0,1
8587,WISEA J065835.00-560512.1,104.64584,-56.08672,IrS,89938.0,0.3,PUN,,8.14,1,0,16,3,1,0,0
8601,1ES 0657-558:[PKR2016] D.3,104.64623,-55.94411,G_Lens,638558.0,2.13,PUN,,1.001,1,0,0,1,1,0,0
8603,WISEA J065835.10-560247.5,104.64629,-56.04653,IrS,92936.0,0.31,PUN,,5.751,1,0,22,3,1,0,0
8609,WISEA J065835.18-560628.9,104.64647,-56.10818,IrS,77946.0,0.26,PUN,,9.424,1,0,14,3,1,0,0
8615,WISEA J065835.23-560104.1,104.64683,-56.01783,G,95934.0,0.32,PUN,,4.062,4,0,43,8,1,2,0
8618,WISEA J065835.24-555400.5,104.64687,-55.90016,IrS,98932.0,0.33,PUN,,3.231,1,0,22,3,1,0,0
8619,WISEA J065835.34-555311.7,104.64689,-55.88658,G,170882.0,0.57,UUN,,4.019,1,0,22,3,1,0,0
8621,1ES 0657-558:[BTA2009] L NED02,104.64694,-55.95846,G_Lens,809440.0,2.7,PUN,,0.994,2,0,0,2,2,0,1
8623,WISEA J065835.27-555656.6,104.64696,-55.94908,G,88897.0,0.296528,SUN,20.47,0.927,4,0,26,5,3,0,1
8625,SSTSL2 J065835.27-555226.6,104.64699,-55.87406,IrS,110923.0,0.37,PUN,,4.754,1,0,10,2,1,0,0
8629,SSTSL2 J065835.24-555637.2,104.64709,-55.94358,G_Lens,419710.0,1.4,MLE,,1.042,2,0,8,2,1,0,1
8633,SSTSL2 J065835.31-555901.7,104.64716,-55.98382,IrS,95934.0,0.32,PUN,,2.128,1,0,10,2,1,0,0
8635,SSTSL2 J065835.33-555806.0,104.64722,-55.96835,IrS,92936.0,0.31,PUN,,1.353,1,0,10,2,1,0,0
8642,WISEA J065835.37-560425.1,104.64739,-56.07364,IrS,87539.0,0.292,SUN,,7.367,1,0,22,3,1,0,0
8650,1ES 0657-558:[BCG2006] F2,104.64778,-55.95828,G_Lens,854409.0,2.85,PUN,,1.016,2,0,0,2,2,0,1
8651,WISEA J065835.46-555718.9,104.64779,-55.95526,IrS,89968.0,0.3001,SUN,,0.962,1,0,22,3,1,0,0
8655,SSTSL2 J065835.50-555652.8,104.64793,-55.948,IrS,88259.0,0.2944,SUN,,0.972,1,0,10,2,1,0,0
8656,SSTSL2 J065835.51-555703.8,104.64796,-55.95107,IrS,92126.0,0.3073,SUN,,0.947,1,0,10,2,1,0,0
8661,SSTSL2 J065835.57-560005.3,104.64824,-56.00148,IrS,92936.0,0.31,PUN,,3.128,1,0,10,2,1,0,0
8663,SSTSL2 J065835.58-555750.3,104.64826,-55.96399,IrS,86940.0,0.29,PUN,,1.202,1,0,10,2,1,0,0
8664,WISEA J065835.58-555508.2,104.64826,-55.91897,IrS,86940.0,0.29,PUN,,2.191,1,0,22,3,1,0,0
8666,SSTSL2 J065835.60-555219.3,104.64837,-55.87204,IrS,77946.0,0.26,PUN,,4.883,1,0,10,2,1,0,0
8667,SSTSL2 J065835.61-555228.3,104.64839,-55.87453,IrS,92936.0,0.31,PUN,,4.736,1,0,10,2,1,0,0
8680,SSTSL2 J065835.73-555637.1,104.64888,-55.94366,IrS,88948.0,0.2967,SUN,,1.092,1,0,10,2,1,0,0
8683,SSTSL2 J065835.75-555421.7,104.64897,-55.90603,IrS,86940.0,0.29,PUN,,2.917,1,0,10,2,1,0,0
8685,SSTSL2 J065835.76-560210.9,104.64901,-56.03638,IrS,88888.0,0.2965,SUN,,5.167,1,0,10,2,1,0,0
8689,SSTSL2 J065835.78-560306.3,104.6491,-56.05177,IrS,89938.0,0.3,PUN,,6.077,1,0,10,2,1,0,0
8692,WISEA J065835.76-555822.1,104.64921,-55.97289,IrS,89938.0,0.3,PUN,,1.603,1,0,22,3,1,0,0
8694,1ES 0657-558:[PKR2016] 5.2,104.64928,-55.94741,G_Lens,599585.0,2.0,PUN,,1.025,1,0,0,1,1,0,0
8706,WISEA J065835.89-554657.5,104.64958,-55.78265,IrS,101929.0,0.34,PUN,,10.2,1,0,12,2,1,0,0
8708,1ES 0657-558:[PKR2016] 5.1,104.64961,-55.94738,G_Lens,629564.0,2.1,PUN,,1.036,1,0,0,1,1,0,0
8721,WISEA J065835.95-554714.7,104.64981,-55.78743,IrS,101929.0,0.34,PUN,,9.915,1,0,14,3,1,0,0
8723,1ES 0657-558:[BBR2002] 36,104.65,-55.955,G,86925.0,0.28995,SUN,22.49,1.032,1,0,0,1,1,0,1
8724,1ES 0657-558:[BBR2002] 75,104.65,-55.94972,G,89430.0,0.298306,SUN,21.69,1.022,2,0,0,2,2,0,1
8725,1ES 0657-558:[BBR2002] 35,104.65,-55.91917,G,90517.0,0.301932,SUN,20.62,2.207,1,0,0,1,1,0,0
8733,1ES 0657-558:[BTA2009] L NED03,104.65024,-55.96158,G_Lens,1708817.0,5.7,MLE,25.5z,1.178,1,0,3,1,1,0,0
8734,WISEA J065836.05-554825.6,104.65024,-55.80713,IrS,89038.0,0.297,SUN,,8.742,1,0,16,3,1,0,0
8742,[FBC2017] J065836.1-561126.4,104.65042,-56.19067,G,89938.0,0.3,PUN,,14.367,1,0,0,1,1,0,0
8743,[FBC2017] J065836.1-560548.9,104.65042,-56.09692,G,101929.0,0.34,PUN,,8.766,1,0,0,1,1,0,0
8744,1ES 0657-558:[PKR2016] 1.1,104.65049,-55.95334,G_Lens,608579.0,2.03,PUN,,1.034,1,0,0,1,1,0,0
8747,SSTSL2 J065836.13-555510.8,104.65057,-55.91968,IrS,90507.0,0.3019,SUN,,2.188,1,0,10,2,1,0,0
8753,WISEA J065836.22-560012.1,104.65095,-56.00338,IrS,95934.0,0.32,PUN,,3.265,1,0,22,3,1,0,0
8754,SSTSL2 J065836.23-560028.7,104.65096,-56.00798,IrS,91467.0,0.3051,SUN,,3.528,1,0,8,2,1,0,0
8757,SSTSL2 J065836.25-554718.3,104.65104,-55.78844,IrS,110923.0,0.37,PUN,,9.86,1,0,4,2,1,0,0
8758,SSTSL2 J065836.25-555731.5,104.65107,-55.95876,IrS,89938.0,0.3,PUN,,1.129,1,0,10,2,1,0,0
8762,1ES 0657-558:[PKR2016] 3.2,104.65118,-55.95047,G_Lens,1295104.0,4.32,PUN,,1.057,1,0,0,1,1,0,0
8775,SSTSL2 J065836.33-555716.8,104.65139,-55.95468,IrS,86910.0,0.2899,SUN,,1.074,1,0,10,2,1,0,0
8781,WISEA J065836.38-555603.6,104.65146,-55.9341,IrS,89938.0,0.3,PUN,,1.504,1,0,22,3,1,0,0
8784,WISEA J065836.36-555413.3,104.65153,-55.9037,IrS,89938.0,0.3,PUN,,3.078,1,0,22,3,1,0,0
8785,1ES 0657-558:[BCG2006] F1,104.65155,-55.95667,G_Lens,239834.0,0.8,MLE,,1.105,1,0,0,1,1,0,0
8787,1ES 0657-558:[PKR2016] Fb.1,104.65165,-55.95664,G_Lens,929357.0,3.1,PUN,,1.108,1,0,0,1,1,0,0
8789,SSTSL2 J065836.40-555705.1,104.65169,-55.95143,IrS,89938.0,0.3,PUN,,1.071,1,0,10,2,1,0,0
8796,SSTSL2 J065836.43-554946.2,104.65183,-55.82952,IrS,87749.0,0.2927,SUN,,7.417,1,0,8,2,1,0,0
8809,1ES 0657-558:[PKR2016] 2.2,104.65203,-55.95001,G_Lens,926359.0,3.09,PUN,,1.088,1,0,0,1,1,0,0
8812,1ES 0657-558:[BTA2009] F NED01,104.65209,-55.95624,G_Lens,857407.0,2.86,PUN,,1.116,2,0,0,2,2,0,0
8821,PSZRX G266.04-21.24,104.65233,-55.95584,XrayS,88888.0,0.2965,SST,,1.118,1,0,0,1,1,0,0
8823,WISEA J065836.56-555050.4,104.65236,-55.84734,IrS,107925.0,0.36,PUN,,6.364,1,0,22,3,1,0,0
8824,SSTSL2 J065836.57-555707.8,104.6524,-55.95219,IrS,95934.0,0.32,PUN,,1.095,1,0,10,2,1,0,0
8837,SSTSL2 J065836.69-555622.9,104.65288,-55.9397,IrS,86940.0,0.29,SUN,,1.328,2,0,10,3,1,0,0
8847,WISEA J065836.73-555857.6,104.65305,-55.98267,IrS,87449.0,0.2917,SUN,,2.161,1,0,28,4,1,0,0
8855,SSTSL2 J065836.83-555616.5,104.65348,-55.93792,IrS,89338.0,0.298,SUN,,1.406,1,0,10,2,1,0,0
8861,SSTSL2 J065836.89-555723.0,104.65372,-55.9564,IrS,89938.0,0.3,PUN,,1.171,1,0,10,2,1,0,0
8862,[FBC2017] J065836.9-554827.7,104.65375,-55.80769,G,80944.0,0.27,PUN,,8.723,1,0,0,1,1,0,0
8864,WISEA J065836.92-555313.3,104.65387,-55.88704,IrS,90657.0,0.3024,SUN,,4.052,1,0,22,3,1,0,0
8872,WISEA J065836.99-560045.8,104.65417,-56.01273,G,87330.0,0.2913,SUN,,3.832,4,0,33,7,1,0,0
8873,1ES 0657-558:[BBR2002] 41,104.65417,-55.94222,G,90698.0,0.302535,SUN,22.84,1.29,2,0,0,2,2,0,0
8874,1ES 0657-558:[BBR2002] 43,104.65417,-55.95083,G,88706.0,0.295891,SUN,21.58,1.156,1,0,0,1,1,0,0
8875,1ES 0657-558:[BBR2002] 44,104.65417,-55.98278,G,87461.0,0.291738,SUN,22.35,2.186,1,0,0,1,1,0,0
8876,1ES 0657-558:[BBR2002] 37,104.65417,-55.92139,G,87693.0,0.292512,SUN,21.41,2.161,2,0,0,2,2,0,0
8877,1ES 0657-558:[BBR2002] 38,104.65417,-55.93833,G,88872.0,0.296445,SUN,22.44,1.41,1,0,0,1,1,0,0
8878,1ES 0657-558:[BBR2002] 39,104.65417,-55.93917,G,89349.0,0.298036,SUN,22.93,1.382,1,0,0,1,1,0,0
8879,1ES 0657-558:[BBR2002] 40,104.65417,-55.94,G,86954.0,0.290047,SUN,20.17,1.355,1,0,0,1,1,0,0
8884,SSTSL2 J065837.00-560419.4,104.65419,-56.07208,IrS,71950.0,0.24,PUN,,7.307,1,0,8,2,1,0,0
